customer_id,last_date,recency,frequence,amount,intereval
CS1745,2015-02-20,2562,22,1615,65
CS1746,2014-06-15,2812,26,1878,44
CS1747,2015-03-12,2542,17,1099,87
CS1748,2015-03-14,2540,22,1498,57
CS1749,2015-02-27,2555,17,1174,75
CS1750,2015-03-04,2550,22,1543,65
CS1751,2015-01-26,2587,23,1504,61
CS1752,2015-02-27,2555,22,1656,62
CS1753,2014-12-20,2624,18,1180,73
CS1754,2014-12-28,2616,17,1177,82
CS1755,2014-12-20,2624,17,1164,80
CS1756,2014-07-24,2773,18,1176,68
CS1757,2014-12-26,2618,31,2238,42
CS1758,2015-01-10,2603,20,1337,69
CS1759,2014-11-29,2645,24,1654,51
CS1760,2015-01-13,2600,21,1570,65
CS1761,2015-03-15,2539,16,1144,84
CS1762,2014-12-14,2630,14,1027,98
CS1763,2015-02-16,2566,24,1689,59
CS1764,2015-02-09,2573,15,1085,70
CS1765,2014-12-22,2622,14,1079,89
CS1766,2014-11-16,2658,19,1067,70
CS1767,2015-02-12,2570,26,1674,53
CS1768,2014-12-11,2633,25,1794,54
CS1769,2014-09-17,2718,20,1356,60
CS1770,2015-03-10,2544,25,1734,53
CS1771,2015-03-04,2550,19,1337,64
CS1772,2015-01-22,2591,18,1348,78
CS1773,2014-12-20,2624,22,1442,62
CS1774,2015-03-12,2542,25,1756,55
CS1775,2015-01-22,2591,13,848,103
CS1776,2015-01-17,2596,25,1782,55
CS1777,2014-12-27,2617,14,1044,84
CS1778,2015-02-13,2569,19,1368,76
CS1779,2015-03-02,2552,16,1086,90
CS1780,2015-03-07,2547,19,1265,75
CS1781,2014-09-08,2727,29,2131,43
CS1782,2014-12-30,2614,17,1174,80
CS1783,2014-12-08,2636,17,1210,80
CS1784,2014-11-17,2657,15,993,91
CS1785,2015-02-26,2556,29,2103,47
CS1786,2015-02-09,2573,31,2218,40
CS1787,2015-03-05,2549,22,1443,64
CS1788,2014-10-13,2692,24,1548,53
CS1789,2015-03-01,2553,16,1192,85
CS1790,2014-09-17,2718,18,1241,70
CS1791,2015-03-16,2538,21,1607,70
CS1792,2015-01-03,2610,17,1179,78
CS1793,2015-02-28,2554,17,1035,85
CS1794,2015-03-16,2538,24,1764,57
CS1795,2014-11-06,2668,17,1331,79
CS1796,2015-01-31,2582,20,1462,68
CS1797,2015-01-25,2588,23,1393,59
CS1798,2014-12-07,2637,27,1826,43
CS1799,2015-02-03,2579,14,966,89
CS1800,2015-03-14,2540,16,1053,93
CS1801,2014-11-24,2650,15,994,83
CS1802,2015-03-06,2548,27,1913,49
CS1803,2014-11-09,2665,21,1562,61
CS1804,2015-02-05,2577,19,1247,75
CS1805,2015-02-20,2562,31,2076,43
CS1806,2015-01-30,2583,15,1025,85
CS1807,2015-01-24,2589,26,1732,48
CS1808,2014-12-16,2628,14,851,94
CS1809,2015-02-16,2566,21,1500,67
CS1810,2015-02-02,2580,16,1165,84
CS1811,2015-02-28,2554,18,1425,74
CS1812,2015-03-11,2543,27,1783,53
CS1813,2014-11-21,2653,25,1757,50
CS1814,2014-10-30,2675,21,1462,60
CS1815,2015-02-05,2577,14,959,103
CS1816,2015-02-09,2573,22,1723,63
CS1817,2015-02-26,2556,18,1315,79
CS1818,2015-02-25,2557,22,1674,60
CS1819,2015-02-07,2575,26,1867,52
CS1820,2015-01-31,2582,25,1898,55
CS1821,2014-08-01,2765,20,1418,60
CS1822,2015-02-16,2566,13,921,113
CS1823,2015-02-04,2578,16,1198,76
CS1824,2015-03-08,2546,17,1271,80
CS1825,2015-03-03,2551,23,1734,53
CS1826,2015-01-03,2610,15,1072,85
CS1827,2015-03-04,2550,24,1680,59
CS1828,2015-01-26,2587,16,1154,88
CS1829,2015-02-26,2556,19,1454,71
CS1830,2014-12-08,2636,17,1175,81
CS1831,2015-03-02,2552,26,1759,55
CS1832,2014-12-03,2641,25,1796,48
CS1833,2015-01-08,2605,18,1139,76
CS1834,2014-01-05,2973,13,787,74
CS1835,2015-02-03,2579,19,1389,69
CS1836,2014-06-26,2801,26,1905,42
CS1837,2015-02-02,2580,19,1469,71
CS1838,2015-03-06,2548,21,1409,68
CS1839,2014-10-03,2702,16,1123,67
CS1840,2015-02-04,2578,19,1183,75
CS1841,2015-03-03,2551,17,1110,80
CS1842,2015-03-13,2541,21,1568,67
CS1843,2015-03-14,2540,20,1432,63
CS1844,2015-02-26,2556,22,1452,56
CS1845,2014-07-20,2777,13,938,96
CS1846,2014-12-20,2624,26,1812,49
CS1847,2015-01-25,2588,22,1576,63
CS1848,2014-12-26,2618,17,1279,80
CS1849,2015-03-07,2547,11,716,139
CS1850,2015-03-09,2545,24,1908,57
CS1851,2015-02-14,2568,21,1444,67
CS1852,2014-12-04,2640,14,1020,91
CS1853,2015-01-11,2602,17,1212,69
CS1854,2014-11-27,2647,22,1686,60
CS1855,2014-11-29,2645,19,1256,70
CS1856,2015-02-28,2554,17,1063,71
CS1857,2015-03-09,2545,25,1717,54
CS1858,2015-01-08,2605,21,1389,66
CS1859,2015-02-10,2572,19,1198,63
CS1860,2015-03-09,2545,16,1062,73
CS1861,2015-03-08,2546,20,1376,72
CS1862,2014-12-29,2615,24,1634,54
CS1863,2015-02-09,2573,23,1635,60
CS1864,2015-02-25,2557,27,1992,52
CS1865,2014-12-10,2634,31,2245,41
CS1866,2014-11-23,2651,25,1890,53
CS1867,2015-01-09,2604,20,1271,66
CS1868,2015-01-09,2604,16,1048,88
CS1869,2015-02-05,2577,14,868,104
CS1870,2015-02-01,2581,24,1472,54
CS1871,2014-10-26,2679,20,1449,64
CS1872,2015-02-23,2559,20,1416,71
CS1873,2015-01-20,2593,16,1128,84
CS1874,2015-03-02,2552,16,1054,78
CS1875,2015-02-20,2562,19,1481,75
CS1876,2015-02-18,2564,21,1491,60
CS1877,2014-12-14,2630,25,1681,52
CS1878,2014-11-12,2662,23,1775,56
CS1879,2015-01-23,2590,18,1160,75
CS1880,2014-11-07,2667,18,1278,74
CS1881,2014-10-09,2696,13,902,81
CS1882,2015-01-19,2594,9,673,154
CS1883,2015-01-25,2588,15,1117,93
CS1884,2015-02-08,2574,13,802,108
CS1885,2015-03-14,2540,24,1781,53
CS1886,2014-11-30,2644,18,1157,69
CS1887,2015-01-12,2601,19,1506,68
CS1888,2015-02-05,2577,23,1739,59
CS1889,2015-02-27,2555,11,717,133
CS1890,2015-03-03,2551,23,1591,57
CS1891,2014-05-11,2847,14,927,82
CS1892,2015-01-30,2583,18,1334,77
CS1893,2014-12-24,2620,19,1262,69
CS1894,2015-03-03,2551,21,1456,69
CS1895,2014-11-06,2668,19,1357,65
CS1896,2014-09-26,2709,12,874,107
CS1897,2015-01-02,2611,21,1491,60
CS1898,2014-12-28,2616,19,1470,65
CS1899,2015-02-20,2562,11,729,132
CS1900,2014-11-19,2655,24,1737,48
CS1901,2014-10-01,2704,22,1620,57
CS1902,2015-02-13,2569,15,1109,84
CS1903,2015-03-10,2544,25,1826,57
CS1904,2014-11-14,2660,18,1275,74
CS1905,2015-03-02,2552,24,1551,59
CS1906,2015-02-12,2570,28,2012,49
CS1907,2015-01-14,2599,20,1423,68
CS1908,2014-12-01,2643,27,1833,47
CS1909,2015-03-03,2551,17,1255,83
CS1910,2015-01-01,2612,16,1142,69
CS1911,2015-03-05,2549,24,1667,56
CS1912,2015-03-14,2540,23,1510,62
CS1913,2015-02-13,2569,16,959,87
CS1914,2015-02-19,2563,18,1254,67
CS1915,2014-09-15,2720,6,497,154
CS1916,2015-03-08,2546,23,1700,61
CS1917,2014-11-23,2651,17,1028,79
CS1918,2014-10-17,2688,13,871,104
CS1919,2014-03-18,2901,20,1256,52
CS1920,2015-01-26,2587,28,1939,49
CS1921,2015-01-24,2589,26,2011,51
CS1922,2015-01-24,2589,20,1418,58
CS1923,2014-12-29,2615,30,2130,43
CS1924,2015-02-14,2568,25,1774,55
CS1925,2015-03-12,2542,28,2000,51
CS1926,2014-11-19,2655,22,1511,54
CS1927,2014-11-25,2649,19,1220,71
CS1928,2015-03-09,2545,14,798,101
CS1929,2015-01-31,2582,16,1095,88
CS1930,2014-12-10,2634,22,1559,61
CS1931,2014-11-08,2666,19,1236,67
CS1932,2014-10-24,2681,21,1538,57
CS1933,2015-01-30,2583,23,1568,60
CS1934,2015-01-31,2582,18,1262,77
CS1935,2015-01-31,2582,21,1517,67
CS1936,2014-12-24,2620,15,1080,86
CS1937,2014-11-29,2645,18,1231,75
CS1938,2015-02-21,2561,22,1636,65
CS1939,2014-09-20,2715,19,1297,66
CS1940,2014-07-07,2790,25,1800,47
CS1941,2015-03-02,2552,15,1044,96
CS1942,2014-12-17,2627,18,1308,74
CS1943,2015-03-10,2544,20,1459,67
CS1944,2015-02-27,2555,20,1399,59
CS1945,2015-01-25,2588,21,1527,57
CS1946,2015-03-06,2548,22,1581,64
CS1947,2014-12-18,2626,20,1400,68
CS1948,2015-01-21,2592,17,1230,83
CS1949,2015-01-21,2592,26,1989,53
CS1950,2015-03-15,2539,23,1853,59
CS1951,2014-11-22,2652,20,1331,67
CS1952,2014-12-10,2634,18,1397,75
CS1953,2015-03-07,2547,20,1534,70
CS1954,2015-03-11,2543,21,1549,64
CS1955,2015-02-12,2570,20,1361,68
CS1956,2014-08-27,2739,16,1131,78
CS1957,2015-01-07,2606,23,1698,59
CS1958,2014-11-29,2645,16,987,79
CS1959,2014-11-15,2659,22,1537,59
CS1960,2015-03-06,2548,19,1424,65
CS1961,2015-02-19,2563,15,1102,93
CS1962,2014-07-13,2784,14,1062,87
CS1963,2015-03-09,2545,19,1352,70
CS1964,2015-03-01,2553,24,1499,57
CS1965,2014-11-04,2670,17,1182,78
CS1966,2015-02-23,2559,16,1159,81
CS1967,2015-02-05,2577,18,1279,70
CS1968,2015-03-04,2550,22,1429,54
CS1969,2015-02-04,2578,29,1851,44
CS1970,2015-03-12,2542,15,1133,93
CS1971,2015-02-05,2577,16,1130,76
CS1972,2015-02-18,2564,22,1630,62
CS1973,2014-11-08,2666,10,664,132
CS1974,2014-09-19,2716,21,1447,59
CS1975,2014-12-21,2623,27,1974,49
CS1976,2015-03-15,2539,14,1036,99
CS1977,2015-02-26,2556,18,1299,68
CS1978,2014-12-31,2613,31,2220,41
CS1979,2014-11-12,2662,17,1145,78
CS1980,2015-02-27,2555,22,1583,63
CS1981,2015-03-09,2545,17,1298,86
CS1982,2015-02-20,2562,32,2354,41
CS1983,2014-07-23,2774,15,1070,63
CS1984,2014-05-13,2845,15,1043,75
CS1985,2015-01-20,2593,20,1411,70
CS1986,2015-02-15,2567,17,1148,82
CS1987,2015-02-10,2572,24,1720,58
CS1988,2015-03-10,2544,23,1569,60
CS1989,2015-03-07,2547,19,1286,77
CS1990,2015-01-22,2591,18,1276,70
CS1991,2015-03-15,2539,22,1677,65
CS1992,2015-02-13,2569,18,1408,74
CS1993,2014-09-22,2713,19,1164,64
CS1994,2014-11-09,2665,16,1115,83
CS1995,2014-09-30,2705,23,1490,54
CS1996,2015-01-17,2596,28,2038,47
CS1997,2014-11-01,2673,17,1153,76
CS1998,2015-02-23,2559,25,1779,55
CS1999,2015-03-09,2545,14,1002,96
CS2000,2015-01-07,2606,21,1395,59
CS2001,2014-11-11,2663,21,1280,63
CS2002,2015-01-23,2590,19,1419,63
CS2003,2015-01-04,2609,24,1687,53
CS2004,2015-02-01,2581,20,1444,70
CS2005,2015-02-15,2567,24,1662,56
CS2006,2015-01-06,2607,15,1114,91
CS2007,2015-01-22,2591,18,1331,71
CS2008,2015-03-05,2549,21,1442,68
CS2009,2015-03-11,2543,12,943,124
CS2010,2014-11-27,2647,17,1076,76
CS2011,2013-10-17,3053,14,1078,67
CS2012,2014-11-27,2647,11,862,126
CS2013,2015-01-20,2593,18,1177,77
CS2014,2015-03-03,2551,11,871,138
CS2015,2014-12-15,2629,21,1542,59
CS2016,2014-12-11,2633,21,1595,61
CS2017,2014-09-28,2707,20,1286,64
CS2018,2015-02-11,2571,19,1404,73
CS2019,2015-03-03,2551,19,1390,75
CS2020,2014-11-06,2668,18,1331,67
CS2021,2014-07-05,2792,16,1211,75
CS2022,2015-02-15,2567,26,1981,50
CS2023,2015-01-21,2592,17,1212,70
CS2024,2014-09-25,2710,17,1176,67
CS2025,2014-12-25,2619,17,1252,76
CS2026,2015-03-14,2540,28,1907,50
CS2027,2015-03-13,2541,25,1648,54
CS2028,2014-12-24,2620,14,891,100
CS2029,2014-10-30,2675,17,1046,78
CS2030,2015-02-20,2562,25,1674,56
CS2031,2015-02-07,2575,24,1737,57
CS2032,2014-10-24,2681,19,1289,67
CS2033,2014-08-31,2735,9,571,137
CS2034,2014-08-28,2738,21,1447,59
CS2035,2015-02-26,2556,19,1344,76
CS2036,2015-02-01,2581,26,1827,48
CS2037,2014-07-19,2778,24,1663,49
CS2038,2015-01-26,2587,21,1523,63
CS2039,2015-02-06,2576,18,1302,74
CS2040,2015-03-15,2539,22,1347,62
CS2041,2014-08-12,2754,20,1301,61
CS2042,2015-01-21,2592,23,1643,57
CS2043,2015-01-06,2607,21,1420,64
CS2044,2015-02-01,2581,20,1219,66
CS2045,2015-01-09,2604,20,1460,68
CS2046,2015-03-09,2545,13,987,114
CS2047,2015-02-15,2567,23,1611,57
CS2048,2015-02-24,2558,22,1677,63
CS2049,2014-11-12,2662,22,1447,60
CS2050,2015-03-04,2550,17,1188,80
CS2051,2014-12-09,2635,20,1585,67
CS2052,2015-02-27,2555,22,1626,64
CS2053,2015-03-04,2550,20,1494,71
CS2054,2015-01-30,2583,15,1074,96
CS2055,2015-02-03,2579,29,1983,46
CS2056,2015-01-22,2591,23,1577,56
CS2057,2015-02-23,2559,17,1238,73
CS2058,2015-03-05,2549,26,1776,52
CS2059,2014-11-23,2651,25,1806,52
CS2060,2014-11-21,2653,18,1089,75
CS2061,2015-03-13,2541,22,1615,65
CS2062,2014-10-28,2677,13,795,96
CS2063,2014-11-17,2657,16,1091,84
CS2064,2014-11-05,2669,16,1111,81
CS2065,2015-03-07,2547,17,1069,69
CS2066,2014-10-23,2682,15,975,85
CS2067,2014-09-25,2710,20,1341,61
CS2068,2015-01-23,2590,15,1073,95
CS2069,2014-12-02,2642,21,1397,61
CS2070,2015-02-17,2565,19,1354,75
CS2071,2015-02-21,2561,16,1147,87
CS2072,2015-03-09,2545,24,1712,52
CS2073,2015-02-09,2573,21,1511,66
CS2074,2015-03-15,2539,17,1241,82
CS2075,2015-01-11,2602,17,1135,83
CS2076,2015-01-06,2607,15,1019,94
CS2077,2015-03-08,2546,12,683,124
CS2078,2015-01-03,2610,20,1498,68
CS2079,2014-12-02,2642,23,1576,50
CS2080,2015-01-08,2605,18,1250,69
CS2081,2015-02-27,2555,25,1749,51
CS2082,2014-11-24,2650,15,977,78
CS2083,2015-02-22,2560,26,1632,54
CS2084,2015-02-24,2558,18,1257,78
CS2085,2014-09-24,2711,25,1668,50
CS2086,2015-03-06,2548,28,2071,49
CS2087,2015-02-23,2559,15,1063,95
CS2088,2014-02-10,2937,9,612,99
CS2089,2015-02-09,2573,22,1598,60
CS2090,2014-10-09,2696,13,939,98
CS2091,2014-12-06,2638,24,1783,53
CS2092,2015-01-28,2585,19,1387,66
CS2093,2015-01-28,2585,20,1298,68
CS2094,2015-01-15,2598,21,1406,63
CS2095,2015-03-03,2551,27,1931,53
CS2096,2015-03-01,2553,16,1136,90
CS2097,2015-03-08,2546,15,1031,99
CS2098,2015-01-05,2608,24,1760,53
CS2099,2014-12-18,2626,14,1034,94
CS2100,2014-11-10,2664,18,1227,69
CS2101,2015-01-13,2600,19,1194,68
CS2102,2014-07-12,2785,19,1356,58
CS2103,2015-02-09,2573,17,1269,83
CS2104,2015-02-05,2577,25,1726,56
CS2105,2014-05-25,2833,15,963,76
CS2106,2015-02-18,2564,17,1271,74
CS2107,2015-03-16,2538,14,1047,106
CS2108,2015-02-02,2580,16,1106,80
CS2109,2015-02-09,2573,26,1836,54
CS2110,2014-11-13,2661,17,1098,73
CS2111,2015-02-26,2556,21,1518,65
CS2112,2015-03-14,2540,19,1344,75
CS2113,2015-03-10,2544,27,1892,52
CS2114,2015-02-07,2575,16,1050,89
CS2115,2015-02-05,2577,24,1807,59
CS2116,2015-02-12,2570,27,1744,51
CS2117,2015-02-19,2563,30,2020,47
CS2118,2014-08-03,2763,16,1079,66
CS2119,2015-01-09,2604,24,1775,57
CS2120,2014-10-11,2694,15,948,74
CS2121,2015-02-13,2569,18,1205,78
CS2122,2015-02-23,2559,23,1648,55
CS2123,2014-12-04,2640,21,1547,62
CS2124,2014-04-30,2858,15,1027,71
CS2125,2014-11-08,2666,19,1368,63
CS2126,2015-02-13,2569,15,1093,91
CS2127,2015-03-05,2549,29,2072,49
CS2128,2015-02-05,2577,27,1766,52
CS2129,2015-02-28,2554,21,1395,63
CS2130,2015-01-26,2587,26,1853,51
CS2131,2014-09-12,2723,12,885,67
CS2132,2014-12-07,2637,14,973,93
CS2133,2015-01-01,2612,14,902,72
CS2134,2015-01-07,2606,19,1238,73
CS2135,2015-02-28,2554,27,2036,50
CS2136,2015-01-16,2597,13,861,101
CS2137,2015-03-13,2541,25,1686,52
CS2138,2015-01-26,2587,23,1710,60
CS2139,2015-02-02,2580,21,1608,66
CS2140,2015-01-02,2611,27,1978,49
CS2141,2015-03-16,2538,17,1080,80
CS2142,2015-02-12,2570,23,1733,59
CS2143,2015-02-14,2568,15,1187,94
CS2144,2014-08-07,2759,10,597,123
CS2145,2015-03-06,2548,20,1379,72
CS2146,2014-12-30,2614,22,1433,62
CS2147,2015-02-24,2558,14,853,101
CS2148,2015-01-01,2612,22,1495,60
CS2149,2015-02-28,2554,23,1586,61
CS2150,2014-08-28,2738,18,1089,69
CS2151,2015-02-19,2563,16,1153,87
CS2152,2015-01-28,2585,13,928,108
CS2153,2015-03-04,2550,21,1550,64
CS2154,2014-09-08,2727,18,1279,69
CS2155,2015-01-03,2610,16,1087,86
CS2156,2015-03-10,2544,15,941,98
CS2157,2015-03-08,2546,18,1449,69
CS2158,2014-09-09,2726,18,1305,69
CS2159,2015-02-18,2564,19,1223,75
CS2160,2015-01-09,2604,11,614,118
CS2161,2015-02-17,2565,18,1182,70
CS2162,2015-01-15,2598,18,1263,76
CS2163,2014-09-04,2731,14,924,74
CS2164,2014-06-24,2803,17,1184,69
CS2165,2014-11-10,2664,14,914,97
CS2166,2014-09-24,2711,19,1351,67
CS2167,2015-01-19,2594,24,1739,57
CS2168,2015-01-29,2584,19,1370,69
CS2169,2015-01-27,2586,8,626,138
CS2170,2015-01-07,2606,19,1425,70
CS2171,2014-12-25,2619,16,1071,85
CS2172,2015-02-15,2567,20,1490,68
CS2173,2014-08-21,2745,18,1143,69
CS2174,2015-02-02,2580,23,1735,57
CS2175,2014-12-06,2638,23,1611,56
CS2176,2014-12-28,2616,21,1425,65
CS2177,2015-03-16,2538,19,1321,69
CS2178,2015-03-11,2543,26,1854,52
CS2179,2014-12-25,2619,30,1991,45
CS2180,2015-02-21,2561,23,1685,62
CS2181,2014-12-21,2623,15,1159,86
CS2182,2015-01-03,2610,26,1883,50
CS2183,2015-01-16,2597,13,855,92
CS2184,2015-03-02,2552,20,1259,72
CS2185,2014-10-09,2696,15,988,83
CS2186,2015-03-12,2542,20,1437,65
CS2187,2015-01-20,2593,24,1856,58
CS2188,2015-03-15,2539,19,1128,74
CS2189,2015-01-12,2601,21,1514,66
CS2190,2014-11-17,2657,23,1621,56
CS2191,2015-02-11,2571,22,1466,60
CS2192,2014-10-15,2690,14,1086,89
CS2193,2015-02-23,2559,16,1138,83
CS2194,2015-02-09,2573,24,1803,54
CS2195,2015-03-03,2551,24,1758,59
CS2196,2015-01-11,2602,14,1156,95
CS2197,2014-11-19,2655,21,1496,60
CS2198,2014-12-25,2619,24,1685,56
CS2199,2015-01-03,2610,28,1720,48
CS2200,2015-02-09,2573,19,1330,70
CS2201,2015-03-05,2549,18,1248,81
CS2202,2015-01-31,2582,26,1743,53
CS2203,2015-03-13,2541,16,1016,93
CS2204,2015-02-12,2570,18,1292,78
CS2205,2015-01-16,2597,28,1843,47
CS2206,2015-02-28,2554,18,1291,81
CS2207,2015-02-22,2560,26,1818,52
CS2208,2015-02-02,2580,28,1782,50
CS2209,2014-10-29,2676,15,949,69
CS2210,2014-12-10,2634,20,1415,65
CS2211,2014-10-07,2698,11,834,123
CS2212,2014-11-21,2653,17,1152,77
CS2213,2015-03-15,2539,24,1540,60
CS2214,2015-01-07,2606,21,1440,66
CS2215,2015-02-15,2567,25,1865,54
CS2216,2014-08-28,2738,22,1486,54
CS2217,2015-02-24,2558,17,1290,82
CS2218,2015-02-23,2559,17,1157,82
CS2219,2015-02-14,2568,17,1038,68
CS2220,2015-02-13,2569,27,1970,48
CS2221,2015-01-21,2592,18,1183,77
CS2222,2015-01-19,2594,14,949,99
CS2223,2015-03-13,2541,27,1868,52
CS2224,2014-12-21,2623,14,1073,90
CS2225,2014-12-19,2625,20,1411,64
CS2226,2015-03-09,2545,17,1270,79
CS2227,2015-02-17,2565,21,1288,67
CS2228,2015-03-06,2548,19,1315,72
CS2229,2015-02-23,2559,23,1810,56
CS2230,2015-01-18,2595,24,1600,56
CS2231,2015-01-19,2594,18,1389,78
CS2232,2014-09-01,2734,22,1243,55
CS2233,2015-03-01,2553,23,1847,62
CS2234,2014-12-21,2623,10,808,124
CS2235,2015-02-13,2569,17,1228,84
CS2236,2015-02-08,2574,25,1547,51
CS2237,2015-02-18,2564,26,1882,52
CS2238,2015-03-16,2538,15,1156,94
CS2239,2014-07-01,2796,19,1197,53
CS2240,2014-11-22,2652,13,973,93
CS2241,2015-03-14,2540,21,1540,65
CS2242,2014-12-03,2641,17,1236,78
CS2243,2015-02-23,2559,14,969,97
CS2244,2015-02-06,2576,21,1587,66
CS2245,2015-02-23,2559,20,1406,72
CS2246,2015-03-09,2545,23,1710,62
CS2247,2015-03-09,2545,17,1138,86
CS2248,2015-01-15,2598,16,1092,86
CS2249,2015-01-22,2591,23,1635,60
CS2250,2015-03-07,2547,18,1318,80
CS2251,2015-03-03,2551,25,1745,57
CS2252,2015-02-10,2572,31,2120,44
CS2253,2015-01-19,2594,17,1262,80
CS2254,2014-12-05,2639,21,1331,63
CS2255,2015-03-07,2547,17,1222,69
CS2256,2015-02-09,2573,19,1337,72
CS2257,2014-12-27,2617,23,1757,59
CS2258,2014-10-02,2703,18,1244,71
CS2259,2015-02-16,2566,17,1245,84
CS2260,2015-02-03,2579,18,1126,74
CS2261,2014-07-11,2786,18,1183,65
CS2262,2014-11-22,2652,18,1334,73
CS2263,2015-02-05,2577,27,2019,52
CS2264,2015-02-02,2580,21,1627,66
CS2265,2015-01-11,2602,15,910,89
CS2266,2015-02-23,2559,16,1043,63
CS2267,2015-01-11,2602,17,1267,83
CS2268,2015-01-07,2606,19,1470,73
CS2269,2015-03-10,2544,26,1623,54
CS2270,2014-11-02,2672,15,1121,81
CS2271,2015-03-09,2545,23,1619,62
CS2272,2015-02-03,2579,17,1144,82
CS2273,2015-01-05,2608,25,1935,54
CS2274,2015-02-22,2560,18,1124,80
CS2275,2015-02-14,2568,15,1063,90
CS2276,2014-10-08,2697,14,1071,78
CS2277,2014-07-06,2791,24,1682,49
CS2278,2014-08-19,2747,14,826,73
CS2279,2015-02-06,2576,22,1546,60
CS2280,2014-12-25,2619,24,1569,54
CS2281,2014-02-17,2930,19,1498,55
CS2282,2015-01-09,2604,21,1452,62
CS2283,2015-03-01,2553,22,1552,61
CS2284,2014-12-01,2643,29,2179,42
CS2285,2015-03-09,2545,29,2022,44
CS2286,2014-02-26,2921,15,1088,70
CS2287,2015-02-03,2579,17,1170,71
CS2288,2015-02-09,2573,19,1254,75
CS2289,2014-10-08,2697,20,1311,59
CS2290,2015-03-13,2541,26,1823,49
CS2291,2015-03-13,2541,20,1424,71
CS2292,2014-11-05,2669,23,1582,57
CS2293,2015-01-30,2583,22,1513,61
CS2294,2015-03-04,2550,22,1615,64
CS2295,2014-10-31,2674,21,1450,61
CS2296,2015-02-13,2569,25,1876,56
CS2297,2015-01-02,2611,19,1447,72
CS2298,2015-02-05,2577,21,1568,63
CS2299,2015-01-04,2609,29,1982,44
CS2300,2014-12-23,2621,23,1648,53
CS2301,2014-11-30,2644,14,968,79
CS2302,2014-12-24,2620,23,1585,58
CS2303,2015-01-20,2593,24,1673,58
CS2304,2015-03-06,2548,16,1214,89
CS2305,2015-02-24,2558,24,1717,59
CS2306,2015-01-21,2592,21,1454,64
CS2307,2013-12-23,2986,16,1207,62
CS2308,2014-12-30,2614,22,1542,62
CS2309,2015-01-29,2584,22,1472,63
CS2310,2015-02-16,2566,28,2035,49
CS2311,2015-01-03,2610,18,1321,71
CS2312,2014-11-27,2647,26,1769,49
CS2313,2015-03-06,2548,22,1507,64
CS2314,2015-01-21,2592,16,982,85
CS2315,2014-09-18,2717,16,1022,77
CS2316,2015-03-13,2541,33,2330,39
CS2317,2015-03-04,2550,21,1403,64
CS2318,2014-11-22,2652,17,1305,76
CS2319,2014-11-29,2645,18,1253,68
CS2320,2015-01-24,2589,19,1379,74
CS2321,2014-08-25,2741,20,1560,58
CS2322,2015-02-10,2572,18,1360,80
CS2323,2015-02-12,2570,22,1661,58
CS2324,2015-02-15,2567,13,898,111
CS2325,2015-01-11,2602,18,1222,69
CS2326,2015-02-21,2561,11,681,133
CS2327,2015-02-24,2558,26,1841,54
CS2328,2015-02-20,2562,27,1868,47
CS2329,2014-12-02,2642,21,1531,60
CS2330,2014-10-17,2688,19,1458,57
CS2331,2015-03-07,2547,26,1831,54
CS2332,2014-06-02,2825,16,909,68
CS2333,2015-03-02,2552,24,1822,57
CS2334,2014-12-30,2614,17,1202,80
CS2335,2014-07-26,2771,18,1112,68
CS2336,2015-02-22,2560,22,1678,64
CS2337,2015-03-11,2543,21,1454,66
CS2338,2015-03-16,2538,27,2073,53
CS2339,2015-01-07,2606,13,862,99
CS2340,2015-01-24,2589,21,1487,59
CS2341,2015-02-18,2564,24,1668,58
CS2342,2015-01-14,2599,17,1165,81
CS2343,2014-12-06,2638,18,1330,72
CS2344,2015-01-17,2596,23,1660,60
CS2345,2015-03-08,2546,29,2051,49
CS2346,2015-02-04,2578,28,1817,47
CS2347,2015-03-12,2542,18,1267,80
CS2348,2014-10-25,2680,25,1598,50
CS2349,2015-02-19,2563,20,1421,72
CS2350,2015-02-26,2556,23,1584,62
CS2351,2015-01-11,2602,23,1679,59
CS2352,2014-10-06,2699,20,1539,61
CS2353,2014-11-24,2650,16,1114,82
CS2354,2015-03-04,2550,23,1682,61
CS2355,2014-11-07,2667,20,1458,62
CS2356,2014-08-31,2735,20,1335,51
CS2357,2015-03-15,2539,24,1753,58
CS2358,2014-07-21,2776,15,1105,78
CS2359,2015-02-12,2570,24,1770,55
CS2360,2015-02-06,2576,13,881,112
CS2361,2014-12-16,2628,30,2193,43
CS2362,2015-01-10,2603,21,1505,63
CS2363,2015-02-26,2556,24,1550,60
CS2364,2015-02-22,2560,25,1866,52
CS2365,2014-12-29,2615,15,994,84
CS2366,2015-02-28,2554,18,1156,79
CS2367,2014-12-25,2619,19,1208,72
CS2368,2015-03-09,2545,27,1859,51
CS2369,2015-01-28,2585,24,1736,49
CS2370,2015-03-06,2548,21,1420,65
CS2371,2015-01-23,2590,22,1455,63
CS2372,2015-02-24,2558,22,1569,64
CS2373,2014-10-13,2692,26,1728,49
CS2374,2014-10-26,2679,20,1340,64
CS2375,2015-02-12,2570,21,1627,67
CS2376,2014-08-21,2745,10,656,104
CS2377,2015-01-12,2601,24,1763,46
CS2378,2015-02-10,2572,25,1680,55
CS2379,2015-01-28,2585,16,1225,89
CS2380,2014-12-01,2643,9,717,157
CS2381,2015-01-28,2585,19,1292,71
CS2382,2014-11-13,2661,17,1247,74
